group	label	param	source_param_value	target_param_value	fractional_error_mass	share_within_source_param_value
construction_detail	tv_plain_obj	strategy_code	ep	ep	1148.4999999999989	0.23753877973112758
construction_detail	tv_plain_obj	strategy_code	ep	no	1275.499999999999	0.2638055842812828
construction_detail	tv_plain_obj	strategy_code	ep	pa	1291.499999999999	0.267114788004137
construction_detail	tv_plain_obj	strategy_code	ep	se	1119.5	0.2315408479834546
construction_detail	tv_plain_obj	strategy_code	no	ep	2257.333333333332	0.4049754814017456
construction_detail	tv_plain_obj	strategy_code	no	no	1053.8333333333326	0.1890623131204398
construction_detail	tv_plain_obj	strategy_code	no	pa	1075.833333333333	0.19300920942470973
construction_detail	tv_plain_obj	strategy_code	no	se	1187.0	0.2129529960531035
construction_detail	tv_plain_obj	strategy_code	pa	ep	3480.416666666668	0.512957504298699
construction_detail	tv_plain_obj	strategy_code	pa	no	987.9166666666665	0.14560304593465997
construction_detail	tv_plain_obj	strategy_code	pa	pa	1033.4166666666665	0.1523090149840336
construction_detail	tv_plain_obj	strategy_code	pa	se	1283.25	0.18913043478260896
construction_detail	tv_plain_obj	strategy_code	se	ep	4254.833333333328	0.3684476388407808
construction_detail	tv_plain_obj	strategy_code	se	no	3039.833333333329	0.26323461494053824
construction_detail	tv_plain_obj	strategy_code	se	pa	3301.333333333328	0.2858792287264752
construction_detail	tv_plain_obj	strategy_code	se	se	952.0	0.08243851749220663
construction_detail	tv_pp	alignment_code	ac	ac	5602.9999999999945	0.9402584326229224
construction_detail	tv_pp	alignment_code	ac	er	355.9999999999999	0.05974156737707667
construction_detail	tv_pp	alignment_code	er	ac	588.9999999999998	0.08584754408978276
construction_detail	tv_pp	alignment_code	er	er	6271.999999999998	0.9141524559102165
construction_detail	tv_pp	anc_wo	ovs	ovs	33.16666666666666	0.02526021832952526
construction_detail	tv_pp	anc_wo	ovs	sov	1006.875	0.7668507235338919
construction_detail	tv_pp	anc_wo	ovs	svo	6.0	0.004569687738004571
construction_detail	tv_pp	anc_wo	ovs	vos	266.9583333333333	0.20331937039857834
construction_detail	tv_pp	anc_wo	sov	ovs	1334.666666666666	0.29058712533565484
construction_detail	tv_pp	anc_wo	sov	sov	1880.9999999999982	0.4095362508164584
construction_detail	tv_pp	anc_wo	sov	svo	119.5	0.02601785325495312
construction_detail	tv_pp	anc_wo	sov	vos	1257.8333333333337	0.2738587705929306
construction_detail	tv_pp	anc_wo	svo	ovs	14.166666666666664	0.005825109649122805
construction_detail	tv_pp	anc_wo	svo	sov	897.7499999999998	0.36914062499999983
construction_detail	tv_pp	anc_wo	svo	svo	384.49999999999983	0.15810032894736833
construction_detail	tv_pp	anc_wo	svo	vos	1135.5833333333337	0.46693393640350883
construction_detail	tv_pp	anc_wo	vos	ovs	73.58333333333333	0.016417521939610304
construction_detail	tv_pp	anc_wo	vos	sov	1210.5833333333337	0.27009891417521964
construction_detail	tv_pp	anc_wo	vos	svo	1230.916666666666	0.2746355793544549
construction_detail	tv_pp	anc_wo	vos	vos	1966.9166666666665	0.43884798453071566
construction_detail	tv_pp	clause_wo	sov	sov	5899.999999999984	0.9834972495415899
construction_detail	tv_pp	clause_wo	sov	svo	26.0	0.004334055675946001
construction_detail	tv_pp	clause_wo	sov	vos	73.0	0.012168694782463773
construction_detail	tv_pp	clause_wo	svo	sov	82.00000000000001	0.038588235294117604
construction_detail	tv_pp	clause_wo	svo	svo	1824.9999999999993	0.8588235294117633
construction_detail	tv_pp	clause_wo	svo	vos	217.99999999999997	0.10258823529411751
construction_detail	tv_pp	clause_wo	vos	sov	44.0	0.009369676320272587
construction_detail	tv_pp	clause_wo	vos	svo	94.0	0.020017035775127798
construction_detail	tv_pp	clause_wo	vos	vos	4557.999999999996	0.9706132879046004
construction_detail	tv_pp	comp_system_code	b	b	3216.0000000000014	0.5000000000000007
construction_detail	tv_pp	comp_system_code	b	d	3216.0000000000014	0.5000000000000007
construction_detail	tv_pp	comp_system_code	d	b	3193.9999999999964	0.4999999999999984
construction_detail	tv_pp	comp_system_code	d	d	3193.9999999999964	0.4999999999999984
construction_detail	tv_pp	np_wo	gn	gn	2484.5000000000027	0.3848358116480796
construction_detail	tv_pp	np_wo	gn	ng	3971.499999999989	0.6151641883519189
construction_detail	tv_pp	np_wo	ng	gn	4009.0000000000036	0.62994971715902
construction_detail	tv_pp	np_wo	ng	ng	2355.000000000003	0.370050282840981
construction_detail	tv_pp	strategy_code	ep	ep	604.3333333333335	0.2588151320485367
construction_detail	tv_pp	strategy_code	ep	no	604.3333333333334	0.2588151320485366
construction_detail	tv_pp	strategy_code	ep	pa	603.8333333333334	0.258600999286224
construction_detail	tv_pp	strategy_code	ep	se	522.5	0.2237687366167022
construction_detail	tv_pp	strategy_code	no	ep	1177.25	0.4236236056135299
construction_detail	tv_pp	strategy_code	no	no	523.7500000000001	0.1884670744872256
construction_detail	tv_pp	strategy_code	no	pa	516.2500000000002	0.18576826196473553
construction_detail	tv_pp	strategy_code	no	se	561.75	0.20214105793450876
construction_detail	tv_pp	strategy_code	pa	ep	1734.2499999999998	0.5256896029099725
construction_detail	tv_pp	strategy_code	pa	no	478.25000000000006	0.14496817217338584
construction_detail	tv_pp	strategy_code	pa	pa	505.25	0.15315247044558952
construction_detail	tv_pp	strategy_code	pa	se	581.25	0.17618975447105176
construction_detail	tv_pp	strategy_code	se	ep	1703.4166666666674	0.3865252250208004
construction_detail	tv_pp	strategy_code	se	no	1049.916666666666	0.23823840859239076
construction_detail	tv_pp	strategy_code	se	pa	1196.4166666666663	0.27148097723318954
construction_detail	tv_pp	strategy_code	se	se	457.25	0.10375538915361925
construction_detail	tv_pp+particle	alignment_code	ac	ac	474.9999999999992	0.9733606557377047
construction_detail	tv_pp+particle	alignment_code	ac	er	13.0	0.02663934426229512
construction_detail	tv_pp+particle	alignment_code	er	ac	23.0	0.04554455445544547
construction_detail	tv_pp+particle	alignment_code	er	er	482.0000000000007	0.9544554455445542
construction_detail	tv_pp+particle	anc_wo	ovs	ovs	2.25	0.025568181818181813
construction_detail	tv_pp+particle	anc_wo	ovs	sov	71.99999999999997	0.8181818181818177
construction_detail	tv_pp+particle	anc_wo	ovs	svo	0.25	0.0028409090909090906
construction_detail	tv_pp+particle	anc_wo	ovs	vos	13.5	0.15340909090909088
construction_detail	tv_pp+particle	anc_wo	sov	ovs	154.91666666666663	0.36623325453112676
construction_detail	tv_pp+particle	anc_wo	sov	sov	130.74999999999997	0.3091016548463356
construction_detail	tv_pp+particle	anc_wo	sov	svo	15.75	0.03723404255319149
construction_detail	tv_pp+particle	anc_wo	sov	vos	121.58333333333334	0.28743104806934594
construction_detail	tv_pp+particle	anc_wo	svo	ovs	0.25	0.00168918918918919
construction_detail	tv_pp+particle	anc_wo	svo	sov	29.291666666666664	0.1979166666666667
construction_detail	tv_pp+particle	anc_wo	svo	svo	27.333333333333336	0.18468468468468477
construction_detail	tv_pp+particle	anc_wo	svo	vos	91.125	0.6157094594594597
construction_detail	tv_pp+particle	anc_wo	vos	ovs	6.75	0.02020958083832331
construction_detail	tv_pp+particle	anc_wo	vos	sov	91.12500000000007	0.2728293413173649
construction_detail	tv_pp+particle	anc_wo	vos	svo	112.2500000000001	0.3360778443113769
construction_detail	tv_pp+particle	anc_wo	vos	vos	123.87499999999997	0.3708832335329333
construction_detail	tv_pp+particle	clause_wo	sov	sov	504.0000000000002	0.9940828402366864
construction_detail	tv_pp+particle	clause_wo	sov	vos	3.0	0.005917159763313607
construction_detail	tv_pp+particle	clause_wo	svo	sov	1.0	0.008000000000000002
construction_detail	tv_pp+particle	clause_wo	svo	svo	116.99999999999994	0.9359999999999997
construction_detail	tv_pp+particle	clause_wo	svo	vos	7.0	0.056000000000000015
construction_detail	tv_pp+particle	clause_wo	vos	svo	10.0	0.02770083102493069
construction_detail	tv_pp+particle	clause_wo	vos	vos	351.00000000000074	0.9722991689750693
construction_detail	tv_pp+particle	comp_system_code	b	b	244.50000000000014	0.5000000000000009
construction_detail	tv_pp+particle	comp_system_code	b	d	244.50000000000014	0.5000000000000009
construction_detail	tv_pp+particle	comp_system_code	d	b	251.99999999999983	0.499999999999999
construction_detail	tv_pp+particle	comp_system_code	d	d	251.99999999999983	0.499999999999999
construction_detail	tv_pp+particle	np_wo	gn	gn	140.4999999999999	0.2636022514071292
construction_detail	tv_pp+particle	np_wo	gn	ng	392.50000000000034	0.736397748592871
construction_detail	tv_pp+particle	np_wo	ng	gn	304.0000000000005	0.6608695652173926
construction_detail	tv_pp+particle	np_wo	ng	ng	155.99999999999991	0.33913043478260857
construction_detail	tv_pp+particle	strategy_code	ep	ep	48.08333333333334	0.21757164404223223
construction_detail	tv_pp+particle	strategy_code	ep	no	62.58333333333334	0.283182503770739
construction_detail	tv_pp+particle	strategy_code	ep	pa	65.08333333333334	0.29449472096530915
construction_detail	tv_pp+particle	strategy_code	ep	se	45.25	0.20475113122171937
construction_detail	tv_pp+particle	strategy_code	no	ep	69.83333333333334	0.33735909822866367
construction_detail	tv_pp+particle	strategy_code	no	no	44.83333333333333	0.21658615136876017
construction_detail	tv_pp+particle	strategy_code	no	pa	45.83333333333333	0.2214170692431563
construction_detail	tv_pp+particle	strategy_code	no	se	46.5	0.22463768115942043
construction_detail	tv_pp+particle	strategy_code	pa	ep	79.16666666666669	0.36993769470405014
construction_detail	tv_pp+particle	strategy_code	pa	no	43.16666666666666	0.20171339563862933
construction_detail	tv_pp+particle	strategy_code	pa	pa	43.16666666666666	0.20171339563862933
construction_detail	tv_pp+particle	strategy_code	pa	se	48.5	0.2266355140186917
construction_detail	tv_pp+particle	strategy_code	se	ep	112.83333333333327	0.32146248812915484
construction_detail	tv_pp+particle	strategy_code	se	no	101.33333333333329	0.28869895536562207
construction_detail	tv_pp+particle	strategy_code	se	pa	101.33333333333329	0.28869895536562207
construction_detail	tv_pp+particle	strategy_code	se	se	35.5	0.1011396011396012
detail_x_anc	cop_n|arg	alignment_code	ac	ac	3768.999999999998	0.9882013633980076
detail_x_anc	cop_n|arg	alignment_code	ac	er	44.99999999999998	0.011798636601992662
detail_x_anc	cop_n|arg	alignment_code	er	ac	86.00000000000003	0.015676266861100994
detail_x_anc	cop_n|arg	alignment_code	er	er	5399.9999999999945	0.9843237331388983
detail_x_anc	cop_n|arg	anc_wo	ovs	ovs	6.750000000000002	0.010321100917431198
detail_x_anc	cop_n|arg	anc_wo	ovs	sov	291.7500000000001	0.446100917431193
detail_x_anc	cop_n|arg	anc_wo	ovs	vos	355.50000000000006	0.5435779816513764
detail_x_anc	cop_n|arg	anc_wo	sov	ovs	701.8333333333333	0.25447183949722024
detail_x_anc	cop_n|arg	anc_wo	sov	sov	1235.9999999999986	0.44815083393763555
detail_x_anc	cop_n|arg	anc_wo	sov	svo	99.75	0.036167512690355334
detail_x_anc	cop_n|arg	anc_wo	sov	vos	720.4166666666666	0.26120981387478853
detail_x_anc	cop_n|arg	anc_wo	svo	ovs	5.583333333333335	0.0019226354453627207
detail_x_anc	cop_n|arg	anc_wo	svo	sov	1535.7499999999998	0.5288395316804413
detail_x_anc	cop_n|arg	anc_wo	svo	svo	479.2500000000006	0.1650309917355376
detail_x_anc	cop_n|arg	anc_wo	svo	vos	883.4166666666657	0.3042068411386593
detail_x_anc	cop_n|arg	anc_wo	vos	ovs	56.91666666666666	0.01907394995531723
detail_x_anc	cop_n|arg	anc_wo	vos	sov	517.25	0.1733411528150133
detail_x_anc	cop_n|arg	anc_wo	vos	svo	517.9999999999995	0.1735924932975869
detail_x_anc	cop_n|arg	anc_wo	vos	vos	1891.8333333333342	0.6339924039320821
detail_x_anc	cop_n|arg	clause_wo	sov	sov	3415.999999999998	0.9997073456248171
detail_x_anc	cop_n|arg	clause_wo	sov	vos	1.0	0.00029265437518290915
detail_x_anc	cop_n|arg	clause_wo	svo	sov	14.000000000000002	0.00488997555012225
detail_x_anc	cop_n|arg	clause_wo	svo	svo	2836.000000000001	0.9905693328676217
detail_x_anc	cop_n|arg	clause_wo	svo	vos	13.000000000000002	0.004540691582256375
detail_x_anc	cop_n|arg	clause_wo	vos	vos	3020.0	1.0
detail_x_anc	cop_n|arg	comp_system_code	b	b	2378.333333333335	0.4999649639128314
detail_x_anc	cop_n|arg	comp_system_code	b	d	2378.6666666666683	0.500035036087171
detail_x_anc	cop_n|arg	comp_system_code	d	b	2271.833333333336	0.5000733729547306
detail_x_anc	cop_n|arg	comp_system_code	d	d	2271.1666666666697	0.4999266270452729
detail_x_anc	cop_n|arg	np_wo	gn	gn	3546.666666666662	0.7413600891861756
detail_x_anc	cop_n|arg	np_wo	gn	ng	1237.3333333333326	0.25863991081382387
detail_x_anc	cop_n|arg	np_wo	ng	gn	1037.1666666666677	0.22966489518748195
detail_x_anc	cop_n|arg	np_wo	ng	ng	3478.833333333331	0.7703351048125187
detail_x_anc	cop_n|arg	strategy_code	ep	ep	210.66666666666657	0.2594417077175699
detail_x_anc	cop_n|arg	strategy_code	ep	no	244.66666666666663	0.301313628899836
detail_x_anc	cop_n|arg	strategy_code	ep	pa	236.16666666666663	0.2908456486042695
detail_x_anc	cop_n|arg	strategy_code	ep	se	120.5	0.14839901477832526
detail_x_anc	cop_n|arg	strategy_code	no	ep	1146.8333333333333	0.756486367634125
detail_x_anc	cop_n|arg	strategy_code	no	no	124.83333333333336	0.08234388742304313
detail_x_anc	cop_n|arg	strategy_code	no	pa	124.33333333333331	0.08201407211961304
detail_x_anc	cop_n|arg	strategy_code	no	se	120.0	0.07915567282321902
detail_x_anc	cop_n|arg	strategy_code	pa	ep	2255.3333333333335	0.8568895643363728
detail_x_anc	cop_n|arg	strategy_code	pa	no	80.33333333333329	0.030521783181357627
detail_x_anc	cop_n|arg	strategy_code	pa	pa	114.33333333333333	0.04343971631205673
detail_x_anc	cop_n|arg	strategy_code	pa	se	182.0	0.06914893617021275
detail_x_anc	cop_n|arg	strategy_code	se	ep	2064.000000000001	0.47557603686636063
detail_x_anc	cop_n|arg	strategy_code	se	no	1036.4999999999989	0.23882488479262698
detail_x_anc	cop_n|arg	strategy_code	se	pa	1202.9999999999995	0.2771889400921664
detail_x_anc	cop_n|arg	strategy_code	se	se	36.49999999999999	0.008410138248847942
detail_x_anc	cop_n|bare	alignment_code	ac	ac	165.0	0.8638743455497382
detail_x_anc	cop_n|bare	alignment_code	ac	er	26.0	0.13612565445026178
detail_x_anc	cop_n|bare	alignment_code	er	ac	10.0	0.04201680672268908
detail_x_anc	cop_n|bare	alignment_code	er	er	228.0	0.957983193277311
detail_x_anc	cop_n|bare	anc_wo	ovs	sov	42.0	0.711864406779661
detail_x_anc	cop_n|bare	anc_wo	ovs	vos	17.0	0.288135593220339
detail_x_anc	cop_n|bare	anc_wo	sov	ovs	17.5	0.17857142857142858
detail_x_anc	cop_n|bare	anc_wo	sov	sov	41.0	0.41836734693877553
detail_x_anc	cop_n|bare	anc_wo	sov	svo	2.0	0.02040816326530612
detail_x_anc	cop_n|bare	anc_wo	sov	vos	37.5	0.3826530612244898
detail_x_anc	cop_n|bare	anc_wo	svo	sov	70.875	0.5328947368421053
detail_x_anc	cop_n|bare	anc_wo	svo	svo	6.75	0.05075187969924812
detail_x_anc	cop_n|bare	anc_wo	svo	vos	55.375	0.41635338345864664
detail_x_anc	cop_n|bare	anc_wo	vos	ovs	0.75	0.00539568345323741
detail_x_anc	cop_n|bare	anc_wo	vos	sov	31.375	0.22571942446043167
detail_x_anc	cop_n|bare	anc_wo	vos	svo	23.75	0.17086330935251798
detail_x_anc	cop_n|bare	anc_wo	vos	vos	83.125	0.5980215827338129
detail_x_anc	cop_n|bare	clause_wo	sov	sov	148.0	1.0
detail_x_anc	cop_n|bare	clause_wo	svo	sov	1.0	0.011363636363636364
detail_x_anc	cop_n|bare	clause_wo	svo	svo	77.0	0.875
detail_x_anc	cop_n|bare	clause_wo	svo	vos	10.0	0.11363636363636363
detail_x_anc	cop_n|bare	clause_wo	vos	vos	193.0	1.0
detail_x_anc	cop_n|bare	comp_system_code	b	b	108.0	0.5
detail_x_anc	cop_n|bare	comp_system_code	b	d	108.0	0.5
detail_x_anc	cop_n|bare	comp_system_code	d	b	106.5	0.5
detail_x_anc	cop_n|bare	comp_system_code	d	d	106.5	0.5
detail_x_anc	cop_n|bare	np_wo	gn	gn	108.0	0.48214285714285715
detail_x_anc	cop_n|bare	np_wo	gn	ng	116.0	0.5178571428571429
detail_x_anc	cop_n|bare	np_wo	ng	gn	111.0	0.5414634146341464
detail_x_anc	cop_n|bare	np_wo	ng	ng	94.0	0.4585365853658537
detail_x_anc	cop_n|bare	strategy_code	ep	ep	17.0	0.2236842105263158
detail_x_anc	cop_n|bare	strategy_code	ep	no	16.0	0.21052631578947367
detail_x_anc	cop_n|bare	strategy_code	ep	pa	21.5	0.28289473684210525
detail_x_anc	cop_n|bare	strategy_code	ep	se	21.5	0.28289473684210525
detail_x_anc	cop_n|bare	strategy_code	no	ep	60.0	0.4878048780487805
detail_x_anc	cop_n|bare	strategy_code	no	no	26.0	0.21138211382113822
